ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp
11685,Others-CCCPS119a,2803,26.14754061,91.72797041,305,car,low,2,0,13-12-2016,08:29:00,2016-12-13T08:29:00.000+0000
11686,Others-CCCPS119a,2803,26.14754061,91.72797041,393,bike,low,3,0,13-12-2016,09:02:00,2016-12-13T09:02:00.000+0000
11687,Others-CCCPS119a,2803,26.14754061,91.72797041,447,car,low,2,0,13-12-2016,09:29:00,2016-12-13T09:29:00.000+0000
11688,Others-CCCPS119a,2803,26.14754061,91.72797041,505,car,average,3,0,13-12-2016,09:55:00,2016-12-13T09:55:00.000+0000
11689,Others-CCCPS119a,2803,26.14754061,91.72797041,542,car,average,5,0,13-12-2016,10:29:00,2016-12-13T10:29:00.000+0000
11690,Others-CCCPS119a,2803,26.14754061,91.72797041,581,car,average,5,0,13-12-2016,11:02:00,2016-12-13T11:02:00.000+0000
11691,Others-CCCPS119a,2803,26.14754061,91.72797041,608,bike,average,6,0,13-12-2016,11:29:00,2016-12-13T11:29:00.000+0000
11692,Others-CCCPS119a,2803,26.14754061,91.72797041,607,truck,high,9,0,13-12-2016,12:02:00,2016-12-13T12:02:00.000+0000
11693,Others-CCCPS119a,2803,26.14754061,91.72797041,626,car,average,6,0,13-12-2016,12:29:00,2016-12-13T12:29:00.000+0000
11694,Others-CCCPS119a,2803,26.14754061,91.72797041,627,car,high,8,0,13-12-2016,13:02:00,2016-12-13T13:02:00.000+0000
11695,Others-CCCPS119a,2803,26.14754061,91.72797041,624,cycle,average,5,0,13-12-2016,13:55:00,2016-12-13T13:55:00.000+0000
11696,Others-CCCPS119a,2803,26.14754061,91.72797041,590,bike,average,4,0,13-12-2016,14:29:00,2016-12-13T14:29:00.000+0000
11697,Others-CCCPS119a,2803,26.14754061,91.72797041,552,truck,high,6,0,13-12-2016,14:56:00,2016-12-13T14:56:00.000+0000
11698,Others-CCCPS119a,2803,26.14754061,91.72797041,521,car,low,3,0,13-12-2016,15:28:00,2016-12-13T15:28:00.000+0000
11699,Others-CCCPS119a,2803,26.14754061,91.72797041,485,bike,low,2,0,13-12-2016,16:02:00,2016-12-13T16:02:00.000+0000
11700,Others-CCCPS119a,2803,26.14754061,91.72797041,455,car,low,2,0,13-12-2016,16:29:00,2016-12-13T16:29:00.000+0000
11701,Others-CCCPS119a,2803,26.14754061,91.72797041,287,car,low,2,0,14-12-2016,08:03:00,2016-12-14T08:03:00.000+0000
11702,Others-CCCPS119a,2803,26.14754061,91.72797041,392,car,low,1,0,14-12-2016,08:43:00,2016-12-14T08:43:00.000+0000
11703,Others-CCCPS119a,2803,26.14754061,91.72797041,440,truck,low,3,0,14-12-2016,09:03:00,2016-12-14T09:03:00.000+0000
11704,Others-CCCPS119a,2803,26.14754061,91.72797041,502,bike,low,3,0,14-12-2016,09:29:00,2016-12-14T09:29:00.000+0000
11705,Others-CCCPS119a,2803,26.14754061,91.72797041,577,cycle,low,4,0,14-12-2016,10:02:00,2016-12-14T10:02:00.000+0000
11706,Others-CCCPS119a,2803,26.14754061,91.72797041,623,truck,average,4,0,14-12-2016,10:30:00,2016-12-14T10:30:00.000+0000
11707,Others-CCCPS119a,2803,26.14754061,91.72797041,638,car,average,6,0,14-12-2016,11:30:00,2016-12-14T11:30:00.000+0000
11708,Others-CCCPS119a,2803,26.14754061,91.72797041,643,car,high,9,0,14-12-2016,12:02:00,2016-12-14T12:02:00.000+0000
11709,Others-CCCPS119a,2803,26.14754061,91.72797041,635,bike,high,9,0,14-12-2016,12:30:00,2016-12-14T12:30:00.000+0000
11710,Others-CCCPS119a,2803,26.14754061,91.72797041,636,car,high,8,0,14-12-2016,13:03:00,2016-12-14T13:03:00.000+0000
11711,Others-CCCPS119a,2803,26.14754061,91.72797041,632,car,high,8,0,14-12-2016,13:29:00,2016-12-14T13:29:00.000+0000
11712,Others-CCCPS119a,2803,26.14754061,91.72797041,631,car,average,5,0,14-12-2016,14:03:00,2016-12-14T14:03:00.000+0000
11713,Others-CCCPS119a,2803,26.14754061,91.72797041,618,car,average,4,0,14-12-2016,14:30:00,2016-12-14T14:30:00.000+0000
11714,Others-CCCPS119a,2803,26.14754061,91.72797041,605,car,average,4,0,14-12-2016,14:56:00,2016-12-14T14:56:00.000+0000
11715,Others-CCCPS119a,2803,26.14754061,91.72797041,584,car,low,2,0,14-12-2016,15:30:00,2016-12-14T15:30:00.000+0000
11716,Others-CCCPS119a,2803,26.14754061,91.72797041,554,car,low,3,0,14-12-2016,15:56:00,2016-12-14T15:56:00.000+0000
11717,Others-CCCPS119a,2803,26.14754061,91.72797041,510,car,average,2,0,14-12-2016,16:30:00,2016-12-14T16:30:00.000+0000
11718,Others-CCCPS119a,2803,26.14754061,91.72797041,220,bike,low,1,0,15-12-2016,07:57:00,2016-12-15T07:57:00.000+0000
11719,Others-CCCPS119a,2803,26.14754061,91.72797041,302,car,average,3,0,15-12-2016,08:30:00,2016-12-15T08:30:00.000+0000
11720,Others-CCCPS119a,2803,26.14754061,91.72797041,378,bike,low,2,0,15-12-2016,09:03:00,2016-12-15T09:03:00.000+0000
11721,Others-CCCPS119a,2803,26.14754061,91.72797041,430,car,low,2,0,15-12-2016,09:30:00,2016-12-15T09:30:00.000+0000
11722,Others-CCCPS119a,2803,26.14754061,91.72797041,480,car,low,2,0,15-12-2016,09:57:00,2016-12-15T09:57:00.000+0000
11723,Others-CCCPS119a,2803,26.14754061,91.72797041,533,cycle,average,4,0,15-12-2016,10:30:00,2016-12-15T10:30:00.000+0000
11724,Others-CCCPS119a,2803,26.14754061,91.72797041,595,car,average,6,0,15-12-2016,11:03:00,2016-12-15T11:03:00.000+0000
11725,Others-CCCPS119a,2803,26.14754061,91.72797041,628,car,average,5,0,15-12-2016,11:26:00,2016-12-15T11:26:00.000+0000
11726,Others-CCCPS119a,2803,26.14754061,91.72797041,667,car,average,6,0,15-12-2016,12:00:00,2016-12-15T12:00:00.000+0000
11727,Others-CCCPS119a,2803,26.14754061,91.72797041,669,bike,high,9,0,15-12-2016,12:26:00,2016-12-15T12:26:00.000+0000
11728,Others-CCCPS119a,2803,26.14754061,91.72797041,683,bike,average,5,0,15-12-2016,13:00:00,2016-12-15T13:00:00.000+0000
11729,Others-CCCPS119a,2803,26.14754061,91.72797041,676,bike,high,8,0,15-12-2016,13:26:00,2016-12-15T13:26:00.000+0000
11730,Others-CCCPS119a,2803,26.14754061,91.72797041,676,cycle,average,4,0,15-12-2016,14:00:00,2016-12-15T14:00:00.000+0000
11731,Others-CCCPS119a,2803,26.14754061,91.72797041,670,car,high,7,0,15-12-2016,14:26:00,2016-12-15T14:26:00.000+0000
11732,Others-CCCPS119a,2803,26.14754061,91.72797041,665,car,high,5,0,15-12-2016,15:00:00,2016-12-15T15:00:00.000+0000
11733,Others-CCCPS119a,2803,26.14754061,91.72797041,660,bike,average,3,0,15-12-2016,15:26:00,2016-12-15T15:26:00.000+0000
11734,Others-CCCPS119a,2803,26.14754061,91.72797041,666,car,low,2,0,15-12-2016,16:03:00,2016-12-15T16:03:00.000+0000
11735,Others-CCCPS119a,2803,26.14754061,91.72797041,663,bike,low,2,0,15-12-2016,16:30:00,2016-12-15T16:30:00.000+0000
11736,Others-CCCPS119a,2803,26.14754061,91.72797041,218,car,low,2,0,16-12-2016,07:59:00,2016-12-16T07:59:00.000+0000
11737,Others-CCCPS119a,2803,26.14754061,91.72797041,266,car,low,2,0,16-12-2016,08:30:00,2016-12-16T08:30:00.000+0000
11738,Others-CCCPS119a,2803,26.14754061,91.72797041,316,car,average,2,0,16-12-2016,09:03:00,2016-12-16T09:03:00.000+0000
11739,Others-CCCPS119a,2803,26.14754061,91.72797041,362,bike,low,2,0,16-12-2016,09:30:00,2016-12-16T09:30:00.000+0000
11740,Others-CCCPS119a,2803,26.14754061,91.72797041,410,car,low,3,0,16-12-2016,10:03:00,2016-12-16T10:03:00.000+0000
11741,Others-CCCPS119a,2803,26.14754061,91.72797041,455,car,low,3,0,16-12-2016,10:29:00,2016-12-16T10:29:00.000+0000
11742,Others-CCCPS119a,2803,26.14754061,91.72797041,484,car,average,5,0,16-12-2016,11:03:00,2016-12-16T11:03:00.000+0000
11743,Others-CCCPS119a,2803,26.14754061,91.72797041,505,cycle,high,7,0,16-12-2016,11:30:00,2016-12-16T11:30:00.000+0000
11744,Others-CCCPS119a,2803,26.14754061,91.72797041,531,truck,average,6,0,16-12-2016,11:56:00,2016-12-16T11:56:00.000+0000
11745,Others-CCCPS119a,2803,26.14754061,91.72797041,545,car,high,9,0,16-12-2016,12:30:00,2016-12-16T12:30:00.000+0000
11746,Others-CCCPS119a,2803,26.14754061,91.72797041,542,truck,high,8,0,16-12-2016,12:56:00,2016-12-16T12:56:00.000+0000
11747,Others-CCCPS119a,2803,26.14754061,91.72797041,547,car,high,7,0,16-12-2016,13:30:00,2016-12-16T13:30:00.000+0000
11748,Others-CCCPS119a,2803,26.14754061,91.72797041,550,car,average,5,0,16-12-2016,13:56:00,2016-12-16T13:56:00.000+0000
11749,Others-CCCPS119a,2803,26.14754061,91.72797041,548,car,average,4,0,16-12-2016,14:30:00,2016-12-16T14:30:00.000+0000
11750,Others-CCCPS119a,2803,26.14754061,91.72797041,558,truck,average,4,0,16-12-2016,14:56:00,2016-12-16T14:56:00.000+0000
11751,Others-CCCPS119a,2803,26.14754061,91.72797041,550,car,low,3,0,16-12-2016,15:30:00,2016-12-16T15:30:00.000+0000
11752,Others-CCCPS119a,2803,26.14754061,91.72797041,553,car,low,2,0,16-12-2016,16:03:00,2016-12-16T16:03:00.000+0000
11753,Others-CCCPS119a,2803,26.14754061,91.72797041,550,car,low,2,0,16-12-2016,16:30:00,2016-12-16T16:30:00.000+0000
11754,Others-CCCPS119a,2803,26.14754061,91.72797041,1000,truck,low,2,0,17-12-2016,07:59:00,2016-12-17T07:59:00.000+0000
11755,Others-CCCPS119a,2803,26.14754061,91.72797041,1010,car,low,3,0,17-12-2016,08:26:00,2016-12-17T08:26:00.000+0000
11756,Others-CCCPS119a,2803,26.14754061,91.72797041,1043,car,low,3,0,17-12-2016,09:00:00,2016-12-17T09:00:00.000+0000
11757,Others-CCCPS119a,2803,26.14754061,91.72797041,1095,car,low,3,0,17-12-2016,09:26:00,2016-12-17T09:26:00.000+0000
11758,Others-CCCPS119a,2803,26.14754061,91.72797041,1151,truck,low,3,0,17-12-2016,09:59:00,2016-12-17T09:59:00.000+0000
11759,Others-CCCPS119a,2803,26.14754061,91.72797041,1165,car,average,5,0,17-12-2016,10:33:00,2016-12-17T10:33:00.000+0000
11760,Others-CCCPS119a,2803,26.14754061,91.72797041,1184,car,average,6,0,17-12-2016,11:00:00,2016-12-17T11:00:00.000+0000
11761,Others-CCCPS119a,2803,26.14754061,91.72797041,1193,bike,average,6,0,17-12-2016,11:33:00,2016-12-17T11:33:00.000+0000
11762,Others-CCCPS119a,2803,26.14754061,91.72797041,1219,car,high,9,0,17-12-2016,12:00:00,2016-12-17T12:00:00.000+0000
11763,Others-CCCPS119a,2803,26.14754061,91.72797041,1258,truck,high,9,0,17-12-2016,12:26:00,2016-12-17T12:26:00.000+0000
11764,Others-CCCPS119a,2803,26.14754061,91.72797041,1272,car,high,9,0,17-12-2016,13:00:00,2016-12-17T13:00:00.000+0000
11765,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,high,9,0,17-12-2016,13:27:00,2016-12-17T13:27:00.000+0000
11766,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,average,5,0,17-12-2016,14:00:00,2016-12-17T14:00:00.000+0000
11767,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,high,6,0,17-12-2016,14:30:00,2016-12-17T14:30:00.000+0000
11768,Others-CCCPS119a,2803,26.14754061,91.72797041,1278,car,average,4,0,17-12-2016,15:03:00,2016-12-17T15:03:00.000+0000
11769,Others-CCCPS119a,2803,26.14754061,91.72797041,1275,car,low,3,0,17-12-2016,15:30:00,2016-12-17T15:30:00.000+0000
11770,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,low,2,0,17-12-2016,15:57:00,2016-12-17T15:57:00.000+0000
11771,Others-CCCPS119a,2803,26.14754061,91.72797041,1276,bike,low,3,0,17-12-2016,16:30:00,2016-12-17T16:30:00.000+0000
11772,Others-CCCPS119a,2803,26.14754061,91.72797041,1021,cycle,average,4,1,18-12-2016,08:03:00,2016-12-18T08:03:00.000+0000
11773,Others-CCCPS119a,2803,26.14754061,91.72797041,1025,bike,average,4,1,18-12-2016,08:30:00,2016-12-18T08:30:00.000+0000
11774,Others-CCCPS119a,2803,26.14754061,91.72797041,1032,cycle,low,4,1,18-12-2016,08:56:00,2016-12-18T08:56:00.000+0000
11775,Others-CCCPS119a,2803,26.14754061,91.72797041,1048,cycle,low,4,1,18-12-2016,09:30:00,2016-12-18T09:30:00.000+0000
11776,Others-CCCPS119a,2803,26.14754061,91.72797041,1090,car,low,4,1,18-12-2016,09:56:00,2016-12-18T09:56:00.000+0000
11777,Others-CCCPS119a,2803,26.14754061,91.72797041,1144,cycle,average,7,1,18-12-2016,10:30:00,2016-12-18T10:30:00.000+0000
11778,Others-CCCPS119a,2803,26.14754061,91.72797041,1221,car,average,8,1,18-12-2016,11:03:00,2016-12-18T11:03:00.000+0000
11779,Others-CCCPS119a,2803,26.14754061,91.72797041,1261,car,high,12,1,18-12-2016,11:30:00,2016-12-18T11:30:00.000+0000
11780,Others-CCCPS119a,2803,26.14754061,91.72797041,1278,bike,average,9,1,18-12-2016,12:03:00,2016-12-18T12:03:00.000+0000
11781,Others-CCCPS119a,2803,26.14754061,91.72797041,1278,car,high,13,1,18-12-2016,12:30:00,2016-12-18T12:30:00.000+0000
11782,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,high,13,1,18-12-2016,12:56:00,2016-12-18T12:56:00.000+0000
11783,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,bike,high,12,1,18-12-2016,13:30:00,2016-12-18T13:30:00.000+0000
11784,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,bike,average,6,1,18-12-2016,14:03:00,2016-12-18T14:03:00.000+0000
11785,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,high,10,1,18-12-2016,14:30:00,2016-12-18T14:30:00.000+0000
11786,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,average,7,1,18-12-2016,14:56:00,2016-12-18T14:56:00.000+0000
11787,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,cycle,average,5,1,18-12-2016,15:30:00,2016-12-18T15:30:00.000+0000
11788,Others-CCCPS119a,2803,26.14754061,91.72797041,1263,truck,average,5,1,18-12-2016,16:03:00,2016-12-18T16:03:00.000+0000
11789,Others-CCCPS119a,2803,26.14754061,91.72797041,1240,bike,low,4,1,18-12-2016,16:30:00,2016-12-18T16:30:00.000+0000
11790,Others-CCCPS119a,2803,26.14754061,91.72797041,1013,bike,low,2,0,19-12-2016,08:03:00,2016-12-19T08:03:00.000+0000
11791,Others-CCCPS119a,2803,26.14754061,91.72797041,1025,car,low,3,0,19-12-2016,08:30:00,2016-12-19T08:30:00.000+0000
11792,Others-CCCPS119a,2803,26.14754061,91.72797041,1059,bike,low,3,0,19-12-2016,09:03:00,2016-12-19T09:03:00.000+0000
11793,Others-CCCPS119a,2803,26.14754061,91.72797041,1104,bike,average,4,0,19-12-2016,09:30:00,2016-12-19T09:30:00.000+0000
11794,Others-CCCPS119a,2803,26.14754061,91.72797041,1140,car,low,3,0,19-12-2016,09:56:00,2016-12-19T09:56:00.000+0000
11795,Others-CCCPS119a,2803,26.14754061,91.72797041,1189,car,average,5,0,19-12-2016,10:30:00,2016-12-19T10:30:00.000+0000
11796,Others-CCCPS119a,2803,26.14754061,91.72797041,1230,car,high,8,0,19-12-2016,11:03:00,2016-12-19T11:03:00.000+0000
11797,Others-CCCPS119a,2803,26.14754061,91.72797041,1269,car,average,6,0,19-12-2016,11:30:00,2016-12-19T11:30:00.000+0000
11798,Others-CCCPS119a,2803,26.14754061,91.72797041,1270,truck,high,10,0,19-12-2016,12:03:00,2016-12-19T12:03:00.000+0000
11799,Others-CCCPS119a,2803,26.14754061,91.72797041,1272,car,high,9,0,19-12-2016,12:30:00,2016-12-19T12:30:00.000+0000
11800,Others-CCCPS119a,2803,26.14754061,91.72797041,1272,car,high,9,0,19-12-2016,13:03:00,2016-12-19T13:03:00.000+0000
11801,Others-CCCPS119a,2803,26.14754061,91.72797041,1274,bike,high,9,0,19-12-2016,13:30:00,2016-12-19T13:30:00.000+0000
11802,Others-CCCPS119a,2803,26.14754061,91.72797041,1274,car,high,7,0,19-12-2016,14:03:00,2016-12-19T14:03:00.000+0000
11803,Others-CCCPS119a,2803,26.14754061,91.72797041,1276,bike,average,5,0,19-12-2016,14:30:00,2016-12-19T14:30:00.000+0000
11804,Others-CCCPS119a,2803,26.14754061,91.72797041,1274,bike,low,3,0,19-12-2016,15:03:00,2016-12-19T15:03:00.000+0000
11805,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,bike,low,3,0,19-12-2016,15:29:00,2016-12-19T15:29:00.000+0000
11806,Others-CCCPS119a,2803,26.14754061,91.72797041,1267,cycle,low,2,0,19-12-2016,16:03:00,2016-12-19T16:03:00.000+0000
11807,Others-CCCPS119a,2803,26.14754061,91.72797041,1262,bike,low,2,0,19-12-2016,16:30:00,2016-12-19T16:30:00.000+0000
11808,Others-CCCPS135a,3883,26.14749943,91.72800489,1081,car,low,2,0,04-10-2016,07:59:00,2016-10-04T07:59:00.000+0000
11809,Others-CCCPS135a,3883,26.14749943,91.72800489,1467,bike,low,3,0,04-10-2016,08:25:00,2016-10-04T08:25:00.000+0000
11810,Others-CCCPS135a,3883,26.14749943,91.72800489,2007,car,low,2,0,04-10-2016,08:59:00,2016-10-04T08:59:00.000+0000
11811,Others-CCCPS135a,3883,26.14749943,91.72800489,2502,bike,low,3,0,04-10-2016,09:32:00,2016-10-04T09:32:00.000+0000
11812,Others-CCCPS135a,3883,26.14749943,91.72800489,2802,truck,low,3,0,04-10-2016,09:59:00,2016-10-04T09:59:00.000+0000
11813,Others-CCCPS135a,3883,26.14749943,91.72800489,3035,car,low,5,0,04-10-2016,10:26:00,2016-10-04T10:26:00.000+0000
11814,Others-CCCPS135a,3883,26.14749943,91.72800489,3169,car,average,6,0,04-10-2016,10:59:00,2016-10-04T10:59:00.000+0000
11815,Others-CCCPS135a,3883,26.14749943,91.72800489,3221,truck,average,7,0,04-10-2016,11:25:00,2016-10-04T11:25:00.000+0000
11816,Others-CCCPS135a,3883,26.14749943,91.72800489,3248,bike,average,7,0,04-10-2016,11:59:00,2016-10-04T11:59:00.000+0000
11817,Others-CCCPS135a,3883,26.14749943,91.72800489,3251,car,high,11,0,04-10-2016,12:29:00,2016-10-04T12:29:00.000+0000
11818,Others-CCCPS135a,3883,26.14749943,91.72800489,3232,car,high,10,0,04-10-2016,13:02:00,2016-10-04T13:02:00.000+0000
11819,Others-CCCPS135a,3883,26.14749943,91.72800489,3184,bike,high,10,0,04-10-2016,13:29:00,2016-10-04T13:29:00.000+0000
11820,Others-CCCPS135a,3883,26.14749943,91.72800489,3145,truck,average,5,0,04-10-2016,14:02:00,2016-10-04T14:02:00.000+0000
11821,Others-CCCPS135a,3883,26.14749943,91.72800489,3113,bike,average,5,0,04-10-2016,14:29:00,2016-10-04T14:29:00.000+0000
11822,Others-CCCPS135a,3883,26.14749943,91.72800489,3011,car,average,6,0,04-10-2016,14:57:00,2016-10-04T14:57:00.000+0000
11823,Others-CCCPS135a,3883,26.14749943,91.72800489,2839,car,low,4,0,04-10-2016,15:30:00,2016-10-04T15:30:00.000+0000
11824,Others-CCCPS135a,3883,26.14749943,91.72800489,2656,bike,low,2,0,04-10-2016,16:04:00,2016-10-04T16:04:00.000+0000
11825,Others-CCCPS135a,3883,26.14749943,91.72800489,2359,car,low,3,0,04-10-2016,16:31:00,2016-10-04T16:31:00.000+0000
11826,Others-CCCPS135a,3883,26.14749943,91.72800489,1104,car,low,3,0,05-10-2016,07:57:00,2016-10-05T07:57:00.000+0000
11827,Others-CCCPS135a,3883,26.14749943,91.72800489,1599,car,low,2,0,05-10-2016,08:30:00,2016-10-05T08:30:00.000+0000
11828,Others-CCCPS135a,3883,26.14749943,91.72800489,2142,car,low,3,0,05-10-2016,09:04:00,2016-10-05T09:04:00.000+0000
11829,Others-CCCPS135a,3883,26.14749943,91.72800489,2552,car,low,3,0,05-10-2016,09:30:00,2016-10-05T09:30:00.000+0000
11830,Others-CCCPS135a,3883,26.14749943,91.72800489,2957,car,low,4,0,05-10-2016,10:04:00,2016-10-05T10:04:00.000+0000
11831,Others-CCCPS135a,3883,26.14749943,91.72800489,3117,car,average,5,0,05-10-2016,10:30:00,2016-10-05T10:30:00.000+0000
11832,Others-CCCPS135a,3883,26.14749943,91.72800489,3177,car,high,10,0,05-10-2016,11:04:00,2016-10-05T11:04:00.000+0000
11833,Others-CCCPS135a,3883,26.14749943,91.72800489,3194,car,average,6,0,05-10-2016,11:30:00,2016-10-05T11:30:00.000+0000
11834,Others-CCCPS135a,3883,26.14749943,91.72800489,3213,bike,high,10,0,05-10-2016,12:04:00,2016-10-05T12:04:00.000+0000
11835,Others-CCCPS135a,3883,26.14749943,91.72800489,3190,bike,high,11,0,05-10-2016,12:30:00,2016-10-05T12:30:00.000+0000
11836,Others-CCCPS135a,3883,26.14749943,91.72800489,3145,bike,high,11,0,05-10-2016,12:57:00,2016-10-05T12:57:00.000+0000
11837,Others-CCCPS135a,3883,26.14749943,91.72800489,3146,cycle,average,7,0,05-10-2016,13:30:00,2016-10-05T13:30:00.000+0000
11838,Others-CCCPS135a,3883,26.14749943,91.72800489,3140,car,average,7,0,05-10-2016,13:57:00,2016-10-05T13:57:00.000+0000
11839,Others-CCCPS135a,3883,26.14749943,91.72800489,3072,bike,average,5,0,05-10-2016,14:30:00,2016-10-05T14:30:00.000+0000
11840,Others-CCCPS135a,3883,26.14749943,91.72800489,2963,car,average,6,0,05-10-2016,14:57:00,2016-10-05T14:57:00.000+0000
11841,Others-CCCPS135a,3883,26.14749943,91.72800489,2782,car,low,3,0,05-10-2016,15:30:00,2016-10-05T15:30:00.000+0000
11842,Others-CCCPS135a,3883,26.14749943,91.72800489,2571,car,low,3,0,05-10-2016,16:04:00,2016-10-05T16:04:00.000+0000
11843,Others-CCCPS135a,3883,26.14749943,91.72800489,2277,bike,low,2,0,05-10-2016,16:30:00,2016-10-05T16:30:00.000+0000
11844,Others-CCCPS135a,3883,26.14749943,91.72800489,1117,bike,low,2,0,06-10-2016,07:57:00,2016-10-06T07:57:00.000+0000
11845,Others-CCCPS135a,3883,26.14749943,91.72800489,1561,car,low,2,0,06-10-2016,08:30:00,2016-10-06T08:30:00.000+0000
11846,Others-CCCPS135a,3883,26.14749943,91.72800489,1974,car,low,3,0,06-10-2016,08:57:00,2016-10-06T08:57:00.000+0000
11847,Others-CCCPS135a,3883,26.14749943,91.72800489,2417,bike,low,3,0,06-10-2016,09:30:00,2016-10-06T09:30:00.000+0000
11848,Others-CCCPS135a,3883,26.14749943,91.72800489,2702,bike,low,3,0,06-10-2016,10:03:00,2016-10-06T10:03:00.000+0000
11849,Others-CCCPS135a,3883,26.14749943,91.72800489,2850,car,average,5,0,06-10-2016,10:30:00,2016-10-06T10:30:00.000+0000
11850,Others-CCCPS135a,3883,26.14749943,91.72800489,2957,car,average,5,0,06-10-2016,10:57:00,2016-10-06T10:57:00.000+0000
11851,Others-CCCPS135a,3883,26.14749943,91.72800489,3043,car,average,7,0,06-10-2016,11:30:00,2016-10-06T11:30:00.000+0000
11852,Others-CCCPS135a,3883,26.14749943,91.72800489,3117,car,high,11,0,06-10-2016,12:04:00,2016-10-06T12:04:00.000+0000
11853,Others-CCCPS135a,3883,26.14749943,91.72800489,3126,car,high,11,0,06-10-2016,12:30:00,2016-10-06T12:30:00.000+0000
11854,Others-CCCPS135a,3883,26.14749943,91.72800489,3137,bike,high,10,0,06-10-2016,12:57:00,2016-10-06T12:57:00.000+0000
11855,Others-CCCPS135a,3883,26.14749943,91.72800489,3130,bike,high,9,0,06-10-2016,13:30:00,2016-10-06T13:30:00.000+0000
11856,Others-CCCPS135a,3883,26.14749943,91.72800489,3134,car,average,7,0,06-10-2016,13:57:00,2016-10-06T13:57:00.000+0000
11857,Others-CCCPS135a,3883,26.14749943,91.72800489,3055,bike,average,6,0,06-10-2016,14:30:00,2016-10-06T14:30:00.000+0000
11858,Others-CCCPS135a,3883,26.14749943,91.72800489,2921,cycle,low,3,0,06-10-2016,15:04:00,2016-10-06T15:04:00.000+0000
11859,Others-CCCPS135a,3883,26.14749943,91.72800489,2748,cycle,low,3,0,06-10-2016,15:31:00,2016-10-06T15:31:00.000+0000
11860,Others-CCCPS135a,3883,26.14749943,91.72800489,2542,car,low,3,0,06-10-2016,16:04:00,2016-10-06T16:04:00.000+0000
11861,Others-CCCPS135a,3883,26.14749943,91.72800489,2247,car,low,2,0,06-10-2016,16:30:00,2016-10-06T16:30:00.000+0000
11862,Others-CCCPS135a,3883,26.14749943,91.72800489,1040,car,low,2,0,07-10-2016,08:03:00,2016-10-07T08:03:00.000+0000
11863,Others-CCCPS135a,3883,26.14749943,91.72800489,1409,bike,low,3,0,07-10-2016,08:30:00,2016-10-07T08:30:00.000+0000
11864,Others-CCCPS135a,3883,26.14749943,91.72800489,1881,car,low,3,0,07-10-2016,09:04:00,2016-10-07T09:04:00.000+0000
11865,Others-CCCPS135a,3883,26.14749943,91.72800489,2149,bike,low,3,0,07-10-2016,09:30:00,2016-10-07T09:30:00.000+0000
11866,Others-CCCPS135a,3883,26.14749943,91.72800489,2371,car,average,4,0,07-10-2016,09:57:00,2016-10-07T09:57:00.000+0000
11867,Others-CCCPS135a,3883,26.14749943,91.72800489,2516,bike,high,7,0,07-10-2016,10:30:00,2016-10-07T10:30:00.000+0000
11868,Others-CCCPS135a,3883,26.14749943,91.72800489,2591,cycle,average,5,0,07-10-2016,10:57:00,2016-10-07T10:57:00.000+0000
11869,Others-CCCPS135a,3883,26.14749943,91.72800489,2638,car,average,7,0,07-10-2016,11:30:00,2016-10-07T11:30:00.000+0000
11870,Others-CCCPS135a,3883,26.14749943,91.72800489,2659,car,high,11,0,07-10-2016,12:03:00,2016-10-07T12:03:00.000+0000
11871,Others-CCCPS135a,3883,26.14749943,91.72800489,2669,bike,high,10,0,07-10-2016,12:30:00,2016-10-07T12:30:00.000+0000
11872,Others-CCCPS135a,3883,26.14749943,91.72800489,2676,bike,high,10,0,07-10-2016,13:04:00,2016-10-07T13:04:00.000+0000
11873,Others-CCCPS135a,3883,26.14749943,91.72800489,2623,cycle,high,9,0,07-10-2016,13:30:00,2016-10-07T13:30:00.000+0000
11874,Others-CCCPS135a,3883,26.14749943,91.72800489,2582,car,average,5,0,07-10-2016,14:03:00,2016-10-07T14:03:00.000+0000
11875,Others-CCCPS135a,3883,26.14749943,91.72800489,2498,car,average,5,0,07-10-2016,14:30:00,2016-10-07T14:30:00.000+0000
11876,Others-CCCPS135a,3883,26.14749943,91.72800489,2355,car,low,3,0,07-10-2016,15:04:00,2016-10-07T15:04:00.000+0000
11877,Others-CCCPS135a,3883,26.14749943,91.72800489,2254,cycle,low,3,0,07-10-2016,15:30:00,2016-10-07T15:30:00.000+0000
11878,Others-CCCPS135a,3883,26.14749943,91.72800489,2123,car,low,3,0,07-10-2016,15:57:00,2016-10-07T15:57:00.000+0000
11879,Others-CCCPS135a,3883,26.14749943,91.72800489,1830,truck,low,2,0,07-10-2016,16:30:00,2016-10-07T16:30:00.000+0000
